"tiles-wrapper src","tiles-wrapper","pull-left src","pull-left","col-xs-12"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Departures, Level 2 (near Gate 11)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Departures, Level 3 (near Food court)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Departures, Level 3 (near Hudson News)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Near Check-In, Level 2","Restrooms"
"","Secure Wrap (Temporarily Closed)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Ticketing Area",""
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Service Animal/Pet Relief Area","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Behind Hudson News near Gates 9 & 10","Service Animal & Pet Relief"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Service Animal/Pet Relief Area","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Outside, Arrivals Area, West End","Service Animal & Pet Relief"
"https://www.jfkairport.com/static/img/srs/Shop.svg","SIM Cards (kiosk)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Gates 3-4","Electronics"
"https://www.jfkairport.com/static/img/srs/Shop.svg","SIMS To Go","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Arrivals Area","Electronics"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Tech On The Go","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Gates 5-6","Electronics"
"","Travelers Aid","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","(718) 656-4870",""
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex ATM","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Arrivals","ATM"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex ATM","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Gates 5-6","ATM"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex ATM","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Gates 7-8","ATM"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex Foreign Currency ATM","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Gates 7-8","ATM"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex US Dollar ATM","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Arrivals - Pickup Area","ATM"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex US Dollar ATM","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Arrivals Hall - Domestic Pickup Area","ATM"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex US Dollar ATM","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Departures  - Airside Gate 5","ATM"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex US Dollar ATM (Temporarily Closed)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Departures - Airside Gate 7","ATM"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","True Burger","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Near Gate 6","Restaurants"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Welcome Center","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_7.png","Outside Arrivals Area","Airport Information"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","AbitiNo's Pizza","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C - Near Gate 40","$2 Water"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","AbitiNo's Pizza","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C & Food Court","$2 Water"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Abitinos Pizza","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Food Court","Grab & Go"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Abitinos Pizza","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Gate 40","Grab & Go"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Angelina’s Metro Market","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Arrivals","Grab & Go"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Baggage Storage","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Arrivals - Meehgan Services - (718) 995-9292","Baggage Storage"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Baskin Robbins/Dunkin Donuts/Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","""Gate 42 (Inside Hudson)""","Grab & Go, Coffee & Tea"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Best Buy Automated Retail","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Food Court","Electronics"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Bobby Van's Steakhouse","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Across from Gate 14","Restaurants, Bar"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Cascata","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C - Near Gate 34","$2 Water"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Cascata","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Gate 34","Restaurants, Bar"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Charging Station","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","""Welcome Center outside Arrivals Area""","Charging Station"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Cibo Express Gourmet Market","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Gate 7","Grab & Go, Coffee & Tea"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Cibo Market","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 6","$2 Water"
"","Clean & Safe PPE Automated Retail","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Check-in Area",""
"","Clean & Safe PPE Automated Retail","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Food Court",""
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Drink Martini Bar","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Gate 4","Restaurants, Bar"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Dunkin Donuts","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Arrivals","Grab & Go, Coffee & Tea, Children’s Menu"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Family Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","""Arrivals Domestic Side Arrivals International Side""","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Family Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","""Gate 3 Gate 10 Gate 33 Gate 38""","Restrooms"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Arrivals","$2 Water"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Arrivals Level","Gifts & Souvenirs, Books & Magazines"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 12","$2 Water"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 12","Gifts & Souvenirs, Books & Magazines"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 3","Gifts & Souvenirs, Books & Magazines"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 3","$2 Water"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 6","Gifts & Souvenirs, Books & Magazines"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 6","$2 Water"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C - Near Gate 34","Gifts & Souvenirs, Books & Magazines"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C - Near Gate 34","$2 Water"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C - Near Gate 42","$2 Water"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C - Near Gate 42","Travel Essentials, Books & Magazines"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C - Near Gate 44","$2 Water"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C - Near Gate 44","Travel Essentials, Books & Magazines"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hudson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Gate 42","Gifts & Souvenirs, Books & Magazines"
"https://www.jfkairport.com/static/img/srs/Shop.svg","InMotion Entertainment","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B Near Gate 10","Electronics"
"https://www.jfkairport.com/static/img/srs/Shop.svg","InMotion Entertainment","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C - Near Gate 44","Electronics"
"https://www.jfkairport.com/static/img/srs/Shop.svg","International Shops Duty Free","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C - Near Gate 42","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Shop.svg","International Shops Duty Free","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Main Terminal","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Shop.svg","International Shops Duty Free (Temporarily Closed)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 10","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Kylie Cosmetics Automated Retail","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Corridor to Concourse C","Gifts & Souvenirs"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Kylie Skin Automated Retail","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Food Court","Gifts & Souvenirs"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Mezze Café","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Food Court","Grab & Go"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Michael Kors","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Main Terminal","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","New York Deli","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C - Near Gate 41","$2 Water"
"https://www.jfkairport.com/static/img/srs/Shop.svg","New York Originals","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 8","Gifts & Souvenirs, Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","New York Sports Bar","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 10","Restaurants, Bar"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Nursing Stations","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","3rd floor in an interior hallway","Nursing Suites"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Nursing Stations","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Gate 14","Nursing Suites"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Nursing Stations","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Gate 42","Nursing Suites"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","O'Neal's Restaurant","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 6","Restaurants, Bar"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","O'Neals","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 6","$2 Water"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","American Admirals Club, Level 4","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Arrivals, Level 1 (connecting tunnel)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Arrivals, Level 1 (near Baggage Claim)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Departures, Level 3 (near Check-In)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Departures, Level 3 (near Food & Shops)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Departures, Level 3 (near Gate 12)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Departures, Level 3 (near Gate 14)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Departures, Level 3 (near Gate 3)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Departures, Level 3 (near Gate 40)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Departures, Level 3 (near Gate 42)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Departures, Level 3 (near Gate 44)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Departures, Level 3 (near Gate 7)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Departures, Level 3 (near Gates 34 & 36)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Salvatore Ferragamo","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Main Terminal","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Service Animal/Pet Relief Area","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Gate 38","Service Animal & Pet Relief"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Service Animal/Pet Relief Area","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Outside, Departures Area, Middle Island","Service Animal & Pet Relief"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Sims on the Go","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Arrivals","Electronics"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","SoHo Bistro","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C - Near Gate 43","$2 Water"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","SoHo Bistro","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse C - Near Gate 43","Restaurants, Bar"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Solstice Sunglass Boutique","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 10","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Starbucks Coffee","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Near Food Court","Grab & Go, Coffee & Tea"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Tag Heuer/MontBlanc","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Main Terminal","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Travelers Aid","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","(718) 656-4870","Airport Information"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Victoria's Secret","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Concourse B - Near Gate 8","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Welcome Center","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_8.png","Outside Arrivals Area","Airport Information"
