"tiles-wrapper src","tiles-wrapper","pull-left src","pull-left","col-xs-12"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Welcome Center","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_B.png","Inside Baggage Claim Area (Level 1) by Door 2","Airport Information"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","XpresCheck CoVid - 19 Testing","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_B.png","Level 3- Door 1","Testing Facility, Medical Office"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Zaro's Bakeshop","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_B.png","B Fd Court","$2 Water"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Abruzzo Italian Steakhouse","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Restaurants, Family Friendly, Children’s Menu, Bar"
"","Abruzzo Mercato Market","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C1",""
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Airport Cafeteria Services","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Downstairs","Restaurants, Grab & Go, Coffee & Tea"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Bar Left (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Restaurants, Bar"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Bar Right (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115","Restaurants, Bar"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Best Buy Vending","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Electronics"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Boar's Head Deli","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Restaurants, Grab & Go"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Breakfast Boli","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Restaurants"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Caps Beer Garden (Oases)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Restaurants, Family Friendly, Children’s Menu, Bar"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Casciano Italian Specialties","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Restaurants"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM (Abruzzo Mercato)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C1","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM (Baby Kosher)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C3","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM (C1 Food Hall)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C1","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM (C3 Food Hall)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C3","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM (Temp Wall Market )","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C3","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM (Vanguard Market)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C2","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM Atrium","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Atrium","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM Baggage 6","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Level 1","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM Checkpoint","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C3","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM Gate 104","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C2","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM Gate 132","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C3","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM Gate 138","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C3","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM Gate 71","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C1","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM Gate 74","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C1","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CEGM Gate 93","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C1","$2 Water"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Charging Stations","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Throughout the Terminal","Charging Station"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Charging Stations","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Welcome Center outside Arrivals Area","Charging Station"
"https://www.newarkairport.com/static/img/srs/Shop.svg","CIBO Express Gourmet Kosher Market Cases","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139 (Near Gate 125)","Grab & Go, Books & Magazines"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Cibo Express Gourmet Market","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115 (C104 & Atrium)","Grab & Go, Books & Magazines"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Cibo Express Gourmet Market","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120 - 139 (Near C3 Checkpoint)","Grab & Go, Books & Magazines"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Cibo Express Gourmet Market","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139 (Across from 132)","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Cibo Express Gourmet Market","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139 (Near Gate 131)","Grab & Go, Books & Magazines"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Cibo Express Gourmet Market","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139 (Near Gate 132)","Grab & Go, Books & Magazines"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Cibo Express Gourmet Market","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99 (Near Gate 71 )","Grab & Go, Books & Magazines"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Cibo Express Gourmet Market","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99 (Near Gate 73)","Grab & Go, Books & Magazines"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Cibo Express Gourmet Market","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99 (Near Gate 93)","Grab & Go, Books & Magazines"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Cibo Express Gourmet Market","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Near Baggage Claim #6 & #9","Grab & Go, Books & Magazines"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Cibo Express Gourmet Market","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Near gate 104","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","CIBO Gate 75","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C1","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Classified (by invitation only) (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Restaurants"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Coach","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Fashion & Accessories"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Creperie Juliette","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Custom Burger","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Grab & Go, Family Friendly, Children’s Menu"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Custom Burger","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Grab & Go, Family Friendly, Children’s Menu"
"https://www.newarkairport.com/static/img/srs/Beauty-and-Spa.svg","D_parture Spa (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115","Spa, Nail Care, Massage"
"https://www.newarkairport.com/static/img/srs/Beauty-and-Spa.svg","D_parture Spa (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Spa, Nail Care, Massage"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Daily","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Restaurants, Family Friendly, Children’s Menu"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Dufry Duty and Tax Free","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115","Duty Free"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Dufry Duty and Tax Free","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Duty Free"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Dufry Duty and Tax Free","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Duty Free"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Dunkin Donuts","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C2","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Dunkin Donuts","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Level 1","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Dunkin' Donuts Coffee","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Baggage Claim #3","Coffee & Tea"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Dunkin' Donuts Coffee","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115","Coffee & Tea"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Eggy Weggy","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Eggy Weggy","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Flip Flop Pancakes","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Flip Flop Pancakes","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Flora Cafe","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Restaurants, Family Friendly, Children’s Menu, Bar"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Forno Magico","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Restaurants, Family Friendly, Children’s Menu"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Garden State Cafeteria","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Lower Level","$2 Water"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Garden State Diner","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C101-115","Restaurants, Grab & Go, Family Friendly, Coffee & Tea, Children’s Menu"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Garden State Diner","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C2","$2 Water"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Happy Clam (Oases)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115","Restaurants, Family Friendly, Children’s Menu"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Hudson Booksellers","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115","Family Friendly, Books & Magazines"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Hudson Booksellers","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Family Friendly, Convenience Shopping, Books & Magazines"
"https://www.newarkairport.com/static/img/srs/Shop.svg","InMotion Entertainment","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Electronics"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Interfaith Chapel","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Between Gates C70-99 and C101-115","Worship Spaces"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Johnston & Murphy","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Fashion & Accessories"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Just Walk Out","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C1","Travel Essentials, Gifts & Souvenirs, Family Friendly, Convenience Shopping"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Kaedama","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Grab & Go, Family Friendly, Children’s Menu"
"https://www.newarkairport.com/static/img/srs/Beauty-and-Spa.svg","L'Occitane","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Near Checkpoint to Gates C120-139","Cosmetics & Skin Care"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Lick #690","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C1","$2 Water"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Lick Candy & America!","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Gifts & Souvenirs"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Little Purse","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115","Restaurants, Family Friendly, Children’s Menu, Bar"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Little Purse","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Restaurants, Family Friendly, Children’s Menu, Bar"
"https://www.newarkairport.com/static/img/srs/Beauty-and-Spa.svg","MAC","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Inside Duty Free Shop Nearest Gates C120-139","Cosmetics & Skin Care"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","MAMAVA Lactation Pod","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Terminal C1 Concourse/Gates, Located from across C1 food court closer to gate C80","MAMAVA Lactation Pod"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","MAMAVA Lactation Pod","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Terminal C2 Concourse/Gates, Located near gate C104","MAMAVA Lactation Pod"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","MAMAVA Lactation Pod","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Terminal C3 Concourse, Located on Terminal C3 concourse walkway from across Forno Magico restaurant/ Across Gate C120","MAMAVA Lactation Pod"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Melange Bakery Chocolatier","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Grab & Go, Coffee & Tea"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Mélange Café","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Restaurants, Grab & Go, Bar"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Notorius Taco","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C70-99","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Novella","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Restaurants, Family Friendly, Children’s Menu, Bar"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Nursing Suites","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gate C107, C123","Nursing Suites"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Oeno Wine Bar (Oases)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Restaurants, Bar"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Park American Grill","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gate C120-139","Restaurants, Family Friendly, Children’s Menu"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Philly Cheesesteaks","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Philly Cheesesteaks","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Restaurants, Grab & Go, Bar"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Poppy's Bagels","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115","Restaurants"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Poppy's Bagels","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Poppy's Bagels (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Baggage Claim 9","Restaurants, Grab & Go"
"","Prepango LLC Clean & Safe Vending Machine","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Two located on airside corridor",""
"https://www.newarkairport.com/static/img/srs/Shop.svg","Proof Whiskey Bar (Oases)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115","Restaurants, Family Friendly, Children’s Menu, Bar"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Red Mango","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C1","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Red Mango","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99 (Near Gate C83)","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Riviera","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Restaurants, Family Friendly, Children’s Menu, Bar"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Saison","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Restaurants, Family Friendly, Coffee & Tea, Children’s Menu, Bar"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Service Animal/ Pet Relief Area","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Between Gates 131 and 132","Service Animal & Pet Relief"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Service Animal/ Pet Relief Area","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C Outside Courtyard (East End)","Service Animal & Pet Relief"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Service Animal/ Pet Relief Area","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Immigration- South Side of Immigration Hall","Service Animal & Pet Relief"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Service Animal/ Pet Relief Area","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Level 2, C-1 courtyard","Service Animal & Pet Relief"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Service Animal/ Pet Relief Area","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Near gate 131","Service Animal & Pet Relief"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Sims on the Go (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","International Arrivals","Electronics"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Starbucks","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Atrium  (Presidents Club)","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Starbucks","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C1 (C83)","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Starbucks","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C1 (P93)","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Starbucks","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Level 1 (Baggage)","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Starbucks","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Level 2 (Pre)","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Starbucks Coffee","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Coffee & Tea"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Starbucks Coffee","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99 (Near Gate C84)","Coffee & Tea"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Starbucks Coffee","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99 (Near Gate C94)","Coffee & Tea"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Starbucks Coffee","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Level 2","Coffee & Tea"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Starbucks Coffee (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Arrivals Level - International","Grab & Go, Coffee & Tea"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Supreme Bowl","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Surf Bar Oases","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Restaurants, Family Friendly, Children’s Menu, Bar"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Tacquila","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","post security","Restaurants, Bar"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Tagliare","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Shop.svg","The Collection","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Gifts & Souvenirs, Fashion & Accessories"
"https://www.newarkairport.com/static/img/srs/Shop.svg","The Miles Shop","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Near Checkpoint Gates 120-138","Electronics"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Travelers Aid","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","""Visit the Welcome Center in Arrivals to find out where Travelers Aid Representatives are located or call 1-973-623-5052""","Airport Information"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex ATM","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Near Gate 132","Currency Exchange"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex ATM & Currency Exchange","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Near Gate 120","Currency Exchange"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex ATM & Currency Exchange (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Airside Corridor - Near United President's Club","Currency Exchange, ATM"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex ATM & Currency Exchange (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Arrivals Level - Near Starbucks","Currency Exchange"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex ATM & Currency Exchange (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Near Gate 80","Currency Exchange"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex ATM & Currency Exchange (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Near Gate 90","Currency Exchange"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex ATM (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Arrivals Level - Across from Baggage Carousel 3 & 6","Currency Exchange, ATM"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex Currency Exchange (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","International Arrivals Door 9","Currency Exchange"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Travelex Currency Exchange Kiosk (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C101-C115 (Near Gate C106)","Currency Exchange, ATM"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","TSA Pre Check Enrollment Center","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Across baggage carousel 3 on Level 1","Airport Information"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Tsukiji Fishroom","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Shop.svg","TUMI","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Gifts & Souvenirs, Fashion & Accessories"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","United Club","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Near Gate C74","Lounges"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","United Club","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Near Gate C93","Lounges"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","United Polaris Lounge","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Between C102 and C120","Lounges"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Uptop Pizza","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Baggage Claim #9","Restaurants, Grab & Go"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Uptop Pizza","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Vanguard Kitchen","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115","Restaurants, Family Friendly, Children’s Menu, Bar"
